time, x, y
9343,292.8297,299.91486
9343,292.8297,299.91486
9343,293.72412,300.36206
9343,293.72412,300.36206
9343,293.72412,300.36206
9343,293.72412,300.36206
9343,293.72412,300.36206
9343,293.72412,300.36206
9344,293.72412,300.36206
9344,293.72412,300.36206
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9344,294.61856,300.80927
9345,294.61856,300.80927
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9345,295.513,301.2565
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9346,296.4074,301.7037
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9347,297.30185,302.15094
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9348,298.1963,302.59814
9349,298.1963,302.59814
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9349,299.0907,303.04535
9350,299.0907,303.04535
9350,299.0907,303.04535
9350,299.0907,303.04535
9350,299.9851,303.49255
9350,299.9851,303.49255
9350,299.9851,303.49255
9350,299.9851,303.49255
9350,299.9851,303.49255
9350,299.9851,303.49255
9350,299.9851,303.49255
9351,299.9851,303.49255
9351,299.9851,303.49255
9351,299.9851,303.49255
9351,299.9851,303.49255
9351,299.9851,303.49255
9351,299.9851,303.49255
9351,300.87955,303.93976
9351,300.87955,303.93976
9351,300.87955,303.93976
9351,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9352,300.87955,303.93976
9353,300.87955,303.93976
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9353,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,301.774,304.387
9354,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9355,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9356,302.6684,304.8342
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9357,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9358,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,303.56284,305.28143
9359,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9360,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9361,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9362,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9363,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9364,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9365,304.45728,305.72864
9366,304.45728,305.72864
9366,304.45728,305.72864
9366,304.45728,305.72864
9366,305.35168,306.17584
9366,305.35168,306.17584
9366,305.35168,306.17584
9366,305.35168,306.17584
9366,305.35168,306.17584
9366,305.35168,306.17584
9366,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9367,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9368,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9369,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9370,305.35168,306.17584
9371,305.35168,306.17584
9371,305.35168,306.17584
9371,305.35168,306.17584
9371,305.35168,306.17584
9371,305,306
9881,305,306
9881,305,306
9881,305,306
9881,305,306
9881,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9882,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9883,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9884,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9885,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9886,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9887,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9888,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9889,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9890,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9891,305,306
9892,305,306
9892,305,306
9892,305,305
9892,305,305
9892,305,305
9892,305,305
9892,305,305
9892,305,305
9892,305,305
9892,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9893,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9894,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9895,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9896,305,305
9897,305,305
9897,305,305
9897,305,304
9897,305,304
9897,305,304
9897,305,304
9897,305,304
9897,305,304
9897,305,304
9897,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9898,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9899,305,304
9900,305,304
9900,305,304
9900,305,303
9900,305,303
9900,305,303
9900,305,303
9900,305,303
9900,305,303
9900,305,303
9900,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9901,305,303
9902,305,303
9902,305,303
9902,305,303
9902,305,303
9902,305,303
9902,305,303
9902,305,302
9902,305,302
9902,305,302
9902,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9903,305,302
9904,305,302
9904,305,302
9904,305,302
9904,305,302
9904,305,302
9904,305,302
9904,305,301
9904,305,301
9904,305,301
9904,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9905,305,301
9906,305,301
9906,305,301
9906,305,301
9906,305,300
9906,305,300
9906,305,300
9906,305,300
9906,305,300
9906,305,300
9906,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,300
9907,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9908,305,299
9909,305,299
9909,305,299
9909,305,299
9909,305,298
9909,305,298
9909,305,298
9909,305,298
9909,305,298
9909,305,298
9909,305,298
9910,305,298
9910,305,298
9910,305,298
9910,305,298
9910,305,298
9910,305,298
9910,305,297
9910,305,297
9910,305,297
9910,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,297
9911,305,296
9911,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,296
9912,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9913,305,295
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9914,305,294
9915,305,294
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9915,305,293
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,292
9916,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,291
9917,305,290
9917,305,290
9918,305,290
9918,305,290
9918,305,290
9918,305,290
9918,305,290
9918,305,290
9918,305,290
9918,305,289
9918,305,289
9918,305,289
9919,305,289
9919,305,289
9919,305,289
9919,305,289
9919,305,289
9919,305,288
9919,305,288
9919,305,288
9919,305,288
9919,305,288
9920,305,288
9920,305,288
9920,305,288
9920,305,287
9920,305,287
9920,305,287
9920,305,287
9920,305,287
9920,305,287
9920,305,287
9921,305,287
9921,305,286
9921,305,286
9921,305,286
9921,305,286
9921,305,286
9921,305,286
9921,305,286
9921,305,286
9921,305,285
9922,305,285
9922,305,285
9922,305,285
9922,305,285
9922,305,285
9922,305,285
9922,305,284
9922,305,284
9922,305,284
9922,305,284
9923,305,284
9923,305,284
9923,305,284
9923,305,283
9923,305,283
9923,305,283
9923,305,283
9923,305,283
9923,305,283
9923,305,283
9924,305,282
9924,305,282
9924,305,282
9924,305,282
9924,305,282
9924,305,282
9924,305,282
9924,305,281
9924,305,281
9924,305,281
9925,305,281
9925,305,281
9925,305,281
9925,305,281
9925,305,280
9925,305,280
9925,305,280
9925,305,280
9925,305,280
9925,305,280
9926,305,280
9926,305,279
9926,305,279
9926,305,279
9926,305,279
9926,305,279
9926,305,279
9926,305,278
9926,305,278
9926,305,278
9927,305,278
9927,305,278
9927,305,278
9927,305,277
9927,305,277
9927,305,277
9927,305,277
9927,305,277
9927,305,277
9927,305,277
9928,305,276
9928,305,276
9928,305,276
9928,305,276
9928,305,276
9928,305,276
9928,305,275
9928,305,275
9928,305,275
9928,305,275
9929,305,275
9929,305,275
9929,305,274
9929,305,274
9929,305,274
9929,305,274
9929,305,274
9929,305,274
9929,305,273
9929,305,273
9930,305,273
9930,305,273
9930,305,273
9930,305,273
9930,305,272
9930,305,272
9930,305,272
9930,305,272
9930,305,272
9930,305,271
9931,305,271
9931,305,271
9931,305,271
9931,305,271
9931,305,271
9931,305,270
9931,305,270
9931,305,270
9931,305,270
9931,305,270
9932,305,269
9932,305,269
9932,305,269
9932,305,269
9932,305,269
9932,305,269
9932,305,268
9932,305,268
9932,305,268
9932,305,268
9933,305,268
9933,305,267
9933,305,267
9933,305,267
9933,305,267
9933,305,267
9933,305,267
9933,305,266
9933,305,266
9933,305,266
9934,305,266
9934,305,266
9934,305,265
9934,305,265
9934,305,265
9934,305,265
9934,305,265
9934,305,264
9934,305,264
9934,305,264
9935,305,264
9935,305,264
9935,305,263
9935,305,263
9935,305,263
9935,305,263
9935,305,263
9935,305,262
9935,305,262
9935,305,262
9936,305,262
9936,305,262
9936,305,262
9936,305,261
9936,305,261
9936,305,261
9936,305,261
9936,305,260
9936,305,260
9936,305,260
9937,305,260
9937,305,260
9937,305,259
9937,305,259
9937,305,259
9937,305,259
9937,305,259
9937,305,258
9937,305,258
9937,305,258
9938,305,258
9938,305,258
9938,305,257
9938,305,257
9938,305,257
9938,305,257
9938,305,257
9938,305,256
9938,305,256
9938,305,256
9939,305,256
9939,305,256
9939,305,255
9939,305,255
9939,305,255
9939,305,255
9939,305,254
9939,305,254
9939,305,254
9939,305,254
9940,305,254
9940,305,253
9940,305,253
9940,305,253
9940,305,253
9940,305,253
9940,305,252
9940,305,252
9940,305,252
9940,305,252
9941,305,251
9941,305,251
9941,305,251
9941,305,251
9941,305,251
9941,305,250
9941,305,250
9941,305,250
9941,305,250
9941,305,249
9942,305,249
9942,305,249
9942,305,249
9942,305,249
9942,305,248
9942,305,248
9942,305,248
9942,305,248
9942,305,247
9942,305,247
9943,305,247
9943,305,247
9943,305,247
9943,305,246
9943,305,246
9943,305,246
9943,305,246
9943,305,245
9943,305,245
9943,305,245
9944,305,245
9944,305,244
9944,305,244
9944,305,244
9944,305,244
9944,305,244
9944,305,243
9944,305,243
9944,305,243
9945,305,243
9945,305,242
9945,305,242
9945,305,242
9945,305,242
9945,305,241
9945,305,241
9945,305,241
9945,305,241
9945,305,240
9945,305,240
9946,305,240
9946,305,240
9946,305,240
9946,305,239
9946,305,239
9946,305,239
9946,305,239
9946,305,238
9946,305,238
9946,305,238
9947,305,238
9947,305,237
9947,305,237
9947,305,237
9947,305,237
9947,305,236
9947,305,236
9947,305,236
9947,305,236
9948,305,235
9948,305,235
9948,305,235
9948,305,235
9948,305,234
9948,305,234
9948,305,234
9948,305,234
9948,305,233
9948,305,233
9948,305,233
9949,305,233
9949,305,232
9949,305,232
9949,305,232
9949,305,232
9949,305,231
9949,305,231
9949,305,231
9949,305,231
9949,305,230
9950,305,230
9950,305,230
9950,305,230
9950,305,229
9950,305,229
9950,305,229
9950,305,229
9950,305,228
9950,305,228
9950,305,228
9951,305,228
9951,305,227
9951,305,227
9951,305,227
9951,305,227
9951,305,226
9951,305,226
9951,305,226
9951,305,226
9952,305,225
9952,305,225
9952,305,225
9952,305,225
9952,305,224
9952,305,224
9952,305,224
9952,305,224
9952,305,223
9952,305,223
9952,305,223
9953,305,222
9953,305,222
9953,305,222
9953,305,222
9953,305,221
9953,305,221
9953,305,221
9953,305,221
9953,305,220
9953,305,220
9954,305,220
9954,305,220
9954,305,219
9954,305,219
9954,305,219
9954,305,219
9954,305,218
9954,305,218
9954,305,218
9954,305,217
9955,305,217
9955,305,217
9955,305,217
9955,305,216
9955,305,216
9955,305,216
9955,305,216
9955,305,215
9955,305,215
9955,305,215
9956,305,215
9956,305,214
9956,305,214
9956,305,214
9956,305,213
9956,305,213
9956,305,213
9956,305,213
9956,305,212
9956,305,212
9957,305,212
9957,305,212
9957,305,211
9957,305,211
9957,305,211
9957,305,210
9957,305,210
9957,305,210
9957,305,210
9957,305,209
9958,305,209
9958,305,209
9958,305,209
9958,305,208
9958,305,208
9958,305,208
9958,305,207
9958,305,207
9958,305,207
9958,305,207
9959,305,206
9959,305,206
9959,305,206
9959,305,205
9959,305,205
9959,305,205
9959,305,205
9959,305,204
9959,305,204
9959,305,204
9960,305,204
9960,305,203
9960,305,203
9960,305,203
9960,305,202
9960,305,202
9960,305,202
9960,305,202
9960,305,201
9960,305,201
9961,305,201
9961,305,200
9961,305,200
9961,305,200
9961,305,200
9961,305,199
9961,305,199
9961,305,199
9961,305,198
9961,305,198
9962,305,198
9962,305,198
9962,305,197
9962,305,197
9962,305,197
9962,305,197
9962,305,196
9962,305,196
9962,305,196
9963,305,195
9963,305,195
9963,305,195
9963,305,195
9963,305,194
9963,305,194
9963,305,194
9963,305,193
9963,305,193
9963,305,193
9963,305,193
9964,305,192
9964,305,192
9964,305,192
9964,305,191
9964,305,191
9964,305,191
9964,305,191
9964,305,190
9964,305,190
9964,305,190
9965,305,189
9965,305,189
9965,305,189
9965,305,188
9965,305,188
9965,305,188
9965,305,188
9965,305,187
9965,305,187
9965,305,187
9966,305,186
9966,305,186
9966,305,186
9966,305,186
9966,305,185
9966,305,185
9966,305,185
9966,305,184
9966,305,184
9966,305,184
9967,305,184
9967,305,183
9967,305,183
9967,305,183
9967,305,182
9967,305,182
9967,305,182
9967,305,182
9967,305,181
9967,305,181
9968,305,181
9968,305,180
9968,305,180
9968,305,180
9968,305,179
9968,305,179
9968,305,179
9968,305,179
9968,305,178
9968,305,178
9969,305,178
9969,305,177
9969,305,177
9969,305,177
9969,305,177
9969,305,176
9969,305,176
9969,305,176
9969,305,175
9969,305,175
9970,305,175
9970,305,174
9970,305,174
9970,305,174
9970,305,174
9970,305,173
9970,305,173
9970,305,173
9970,305,172
9970,305,172
9971,305,172
9971,305,172
9971,305,171
9971,305,171
9971,305,171
9971,305,170
9971,305,170
9971,305,170
9971,305,169
9971,305,169
9972,305,169
9972,305,169
9972,305,168
9972,305,168
9972,305,168
9972,305,167
9972,305,167
9972,305,167
9972,305,167
9972,305,166
9973,305,166
9973,305,166
9973,305,165
9973,305,165
9973,305,165
9973,305,164
9973,305,164
9973,305,164
9973,305,164
9973,305,163
9974,305,163
9974,305,163
9974,305,162
9974,305,162
9974,305,162
9974,305,161
9974,305,161
9974,305,161
9974,305,161
9974,305,160
9975,305,160
9975,305,160
9975,305,159
9975,305,159
9975,305,159
9975,305,159
9975,305,158
9975,305,158
9975,305,158
9975,305,157
9976,305,157
9976,305,157
9976,305,156
9976,305,156
9976,305,156
9976,305,156
9976,305,155
9976,305,155
9976,305,155
9976,305,154
9977,305,154
9977,305,154
9977,305,153
9977,305,153
9977,305,153
9977,305,153
9977,305,152
9977,305,152
9977,305,152
9977,305,151
9978,305,151
9978,305,151
9978,305,150
9978,305,150
9978,305,150
9978,305,150
9978,305,149
9978,305,149
9978,305,149
9978,305,148
9979,305,148
9979,305,148
9979,305,148
9979,305,147
9979,305,147
9979,305,147
9979,305,146
9979,305,146
9979,305,146
9979,305,145
9980,305,145
9980,305,145
9980,305,145
9980,305,144
9980,305,144
9980,305,144
9980,305,143
9980,305,143
9980,305,143
9980,305,142
9981,305,142
9981,305,142
9981,305,142
9981,305,141
9981,305,141
9981,305,141
9981,305,140
9981,305,140
9981,305,140
9981,305,139
9982,305,139
9982,305,139
9982,305,139
9982,305,138
9982,305,138
9982,305,138
9982,305,137
9982,305,137
9982,305,137
9982,305,137
9983,305,136
9983,305,136
9983,305,136
9983,305,135
9983,305,135
9983,305,135
9983,305,134
9983,305,134
9983,305,134
9983,305,134
9984,305,133
9984,305,133
9984,305,133
9984,305,132
9984,305,132
9984,305,132
9984,305,132
9984,305,131
9984,305,131
9984,305,131
9985,305,130
9985,305,130
9985,305,130
9985,305,129
9985,305,129
9985,305,129
9985,305,129
9985,305,128
9985,305,128
9985,305,128
9986,305,127
9986,305,127
9986,305,127
9986,305,127
9986,305,126
9986,305,126
9986,305,126
9986,305,125
9986,305,125
9986,305,125
9987,305,125
9987,305,124
9987,305,124
9987,305,124
9987,305,123
9987,305,123
9987,305,123
9987,305,122
9987,305,122
9987,305,122
9988,305,122
9988,305,121
9988,305,121
9988,305,121
9988,305,120
9988,305,120
9988,305,120
9988,305,120
9988,305,119
9988,305,119
9989,305,119
9989,305,118
9989,305,118
9989,305,118
9989,305,118
9989,305,117
9989,305,117
9989,305,117
9989,305,116
9989,305,116
9990,305,116
9990,305,116
9990,305,115
9990,305,115
9990,305,115
9990,305,114
9990,305,114
9990,305,114
9990,305,114
9990,305,113
9991,305,113
9991,305,113
9991,305,112
9991,305,112
9991,305,112
9991,305,112
9991,305,111
9991,305,111
9991,305,111
9991,305,110
9992,305,110
9992,305,110
9992,305,110
9992,305,109
9992,305,109
9992,305,109
9992,305,108
9992,305,108
9992,305,108
9992,305,108
9993,305,107
9993,305,107
9993,305,107
9993,305,106
9993,305,106
9993,305,106
9993,305,106
9993,305,105
9993,305,105
9993,305,105
9994,305,105
9994,305,104
9994,305,104
9994,305,104
9994,305,103
9994,305,103
9994,305,103
9994,305,103
9994,305,102
9994,305,102
9995,305,102
9995,305,101
9995,305,101
9995,305,101
9995,305,101
9995,305,100
9995,305,100
9995,305,100
9995,305,100
9995,305,99
9996,305,99
9996,305,99
9996,305,98
9996,305,98
9996,305,98
9996,305,98
9996,305,97
9996,305,97
9996,305,97
9996,305,97
9997,305,96
9997,305,96
9997,305,96
9997,305,95
9997,305,95
9997,305,95
9997,305,95
9997,305,94
9997,305,94
9997,305,94
9998,305,94
9998,305,93
9998,305,93
9998,305,93
9998,305,92
9998,305,92
9998,305,92
9998,305,92
9998,305,91
9998,305,91
9999,305,91
9999,305,91
9999,305,90
9999,305,90
9999,305,90
9999,305,90
9999,305,89
9999,305,89
9999,305,89
9999,305,89
10000,305,88
10000,305,88
10000,305,88
10000,305,87
10000,305,87
10000,305,87
10000,305,87
10000,305,86
10000,305,86
10000,305,86
10001,305,86
10001,305,85
10001,305,85
10001,305,85
10001,305,85
10001,305,84
10001,305,84
10001,305,84
10001,305,84
10001,305,83
10002,305,83
10002,305,83
10002,305,83
10002,305,82
10002,305,82
10002,305,82
10002,305,81
10002,305,81
10002,305,81
10002,305,81
10003,305,80
10003,305,80
10003,305,80
10003,305,80
10003,305,79
10003,305,79
10003,305,79
10003,305,79
10003,305,78
10003,305,78
10004,305,78
10004,305,78
10004,305,77
10004,305,77
10004,305,77
10004,305,77
10004,305,76
10004,305,76
10004,305,76
10004,305,76
10005,305,75
10005,305,75
10005,305,75
10005,305,75
10005,305,74
10005,305,74
10005,305,74
10005,305,74
10005,305,73
10005,305,73
10006,305,73
10006,305,73
10006,305,73
10006,305,72
10006,305,72
10006,305,72
10006,305,72
10006,305,71
10006,305,71
10006,305,71
10007,305,71
10007,305,70
10007,305,70
10007,305,70
10007,305,70
10007,305,69
10007,305,69
10007,305,69
10007,305,69
10007,305,68
10008,305,68
10008,305,68
10008,305,68
10008,305,67
10008,305,67
10008,305,67
10008,305,67
10008,305,67
10008,305,66
10008,305,66
10009,305,66
10009,305,66
10009,305,65
10009,305,65
10009,305,65
10009,305,65
10009,305,64
10009,305,64
10009,305,64
10009,305,64
10010,305,64
10010,305,63
10010,305,63
10010,305,63
10010,305,63
10010,305,62
10010,305,62
10010,305,62
10010,305,62
10010,305,61
10011,305,61
10011,305,61
10011,305,61
10011,305,61
10011,305,60
10011,305,60
10011,305,60
10011,305,60
10011,305,59
10011,305,59
10012,305,59
10012,305,59
10012,305,59
10012,305,58
10012,305,58
10012,305,58
10012,305,58
10012,305,57
10012,305,57
10012,305,57
10013,305,57
10013,305,57
10013,305,56
10013,305,56
10013,305,56
10013,305,56
10013,305,56
10013,305,55
10013,305,55
10013,305,55
10014,305,55
10014,305,54
10014,305,54
10014,305,54
10014,305,54
10014,305,54
10014,305,53
10014,305,53
10014,305,53
10014,305,53
10015,305,53
10015,305,52
10015,305,52
10015,305,52
10015,305,52
10015,305,52
10015,305,51
10015,305,51
10015,305,51
10015,305,51
10016,305,51
10016,305,50
10016,305,50
10016,305,50
10016,305,50
10016,305,50
10016,305,49
10016,305,49
10016,305,49
10016,305,49
10017,305,49
10017,305,48
10017,305,48
10017,305,48
10017,305,48
10017,305,48
10017,305,47
10017,305,47
10017,305,47
10017,305,47
10018,305,47
10018,305,46
10018,305,46
10018,305,46
10018,305,46
10018,305,46
10018,305,45
10018,305,45
10018,305,45
10018,305,45
10019,305,45
10019,305,44
10019,305,44
10019,305,44
10019,305,44
10019,305,44
10019,305,43
10019,305,43
10019,305,43
10019,305,43
10020,305,43
10020,305,43
10020,305,42
10020,305,42
10020,305,42
10020,305,42
10020,305,42
10020,305,41
10020,305,41
10020,305,41
10021,305,41
10021,305,41
10021,305,41
10021,305,40
10021,305,40
10021,305,40
10021,305,40
10021,305,40
10021,305,39
10021,305,39
10022,305,39
10022,305,39
10022,305,39
10022,305,39
10022,305,38
10022,305,38
10022,305,38
10022,305,38
10022,305,38
10022,305,38
10023,305,37
10023,305,37
10023,305,37
10023,305,37
10023,305,37
10023,305,37
10023,305,36
10023,305,36
10023,305,36
10023,305,36
10024,305,36
10024,305,36
10024,305,35
10024,305,35
10024,305,35
10024,305,35
10024,305,35
10024,305,35
10024,305,34
10024,305,34
10025,305,34
10025,305,34
10025,305,34
10025,305,34
10025,305,33
10025,305,33
10025,305,33
10025,305,33
10025,305,33
10025,305,33
10026,305,32
10026,305,32
10026,305,32
10026,305,32
10026,305,32
10026,305,32
10026,305,32
10026,305,31
10026,305,31
10026,305,31
10027,305,31
10027,305,31
10027,305,31
10027,305,30
10027,305,30
10027,305,30
10027,305,30
10027,305,30
10027,305,30
10027,305,30
10028,305,29
10028,305,29
10028,305,29
10028,305,29
10028,305,29
10028,305,29
10028,305,29
10028,305,28
10028,305,28
10028,305,28
10029,305,28
10029,305,28
10029,305,28
10029,305,28
10029,305,27
